query,symbol
1846,DUSP4
1847,DUSP5
574029,DUSP5P1
1848,DUSP6
1849,DUSP7
1850,DUSP8
1852,DUSP9
1854,DUT
26584,DUX1
26582,DUX3
100288687,DUX4
22947,DUX4L1
728410,DUX4L2
102723538,DUX4L20
102723518,DUX4L21
102723495,DUX4L22
102723472,DUX4L23
102723449,DUX4L24
102723423,DUX4L25
100996350,DUX4L26
653548,DUX4L3
441056,DUX4L4
653545,DUX4L5
653544,DUX4L6
653543,DUX4L7
26583,DUX4L8
26581,DUX5
503835,DUXA
503639,DUXAP10
503637,DUXAP8
1855,DVL1
1856,DVL2
1857,DVL3
1797,DXO
143241,DYDC1
84332,DYDC2
54808,DYM
284254,DYNAP
1778,DYNC1H1
1780,DYNC1I1
1781,DYNC1I2
51143,DYNC1LI1
1783,DYNC1LI2
79659,DYNC2H1
55112,DYNC2I1
89891,DYNC2I2
51626,DYNC2LI1
8655,DYNLL1
140735,DYNLL2
101927666,DYNLL2-DT
83658,DYNLRB1
83657,DYNLRB2
102724084,DYNLRB2-AS1
6993,DYNLT1
6991,DYNLT2
255758,DYNLT2B
6990,DYNLT3
343521,DYNLT4
200132,DYNLT5
1859,DYRK1A
9149,DYRK1B
8445,DYRK2
8444,DYRK3
8798,DYRK4
8291,DYSF
391475,DYTN
55184,DZANK1
22873,DZIP1
199221,DZIP1L
9666,DZIP3
1869,E2F1
1870,E2F2
1871,E2F3
1874,E2F4
1875,E2F5
102723322,E2F5-DT
1876,E2F6
144455,E2F7
79733,E2F8
1877,E4F1
85403,EAF1
55840,EAF2
55837,EAPP
124454,EARS2
9166,EBAG9
1879,EBF1
64641,EBF2
253738,EBF3
57593,EBF4
10148,EBI3
340900,EBLN1
55096,EBLN2
100506710,EBLN3P
10969,EBNA1BP2
10682,EBP
84650,EBPL
11319,ECD
1889,ECE1
100506801,ECE1-AS1
9718,ECE2
9427,ECEL1
347694,ECEL1P2
1891,ECH1
55862,ECHDC1
55268,ECHDC2
79746,ECHDC3
1892,ECHS1
1632,ECI1
10455,ECI2
100507506,ECI2-DT
1893,ECM1
1842,ECM2
23392,ECPAS
84417,ECRG4
641700,ECSCR
51295,ECSIT
1894,ECT2
345930,ECT2L
1896,EDA
60401,EDA2R
10913,EDAR
128178,EDARADD
80153,EDC3
23644,EDC4
100506374,EDDM13
10876,EDDM3A
64184,EDDM3B
9695,EDEM1
55741,EDEM2
80267,EDEM3
8721,EDF1
10085,EDIL3
1906,EDN1
1907,EDN2
1908,EDN3
1909,EDNRA
1910,EDNRB
100505518,EDNRB-AS1
26098,EDRF1
101927983,EDRF1-AS1
399821,EDRF1-DT
8411,EEA1
8726,EED
1915,EEF1A1
1917,EEF1A2
221143,EEF1AKMT1
399818,EEF1AKMT2
25895,EEF1AKMT3
1933,EEF1B2
1936,EEF1D
196549,EEF1DP3
9521,EEF1E1
100526837,EEF1E1-BLOC1S5
1937,EEF1G
1938,EEF2
29904,EEF2K
196483,EEF2KMT
60678,EEFSEC
399665,EEIG1
284611,EEIG2
80820,EEPD1
100130771,EFCAB10
90141,EFCAB11
90288,EFCAB12
124989,EFCAB13
102724508,EFCAB13-DT
9813,EFCAB14
100130197,EFCAB14-AS1
84288,EFCAB2
146779,EFCAB3
374786,EFCAB5
64800,EFCAB6
100874197,EFCAB6-AS1
84455,EFCAB7
388795,EFCAB8
285588,EFCAB9
79825,EFCC1
2202,EFEMP1
30008,EFEMP2
151651,EFHB
114327,EFHC1
80258,EFHC2
80303,EFHD1
79180,EFHD2
101927441,EFHD2-AS1
79631,EFL1
648809,EFL1P1
1942,EFNA1
1943,EFNA2
1944,EFNA3
1945,EFNA4
1946,EFNA5
1947,EFNB1
1948,EFNB2
1949,EFNB3
23167,EFR3A
22979,EFR3B
10278,EFS
9343,EFTUD2
1950,EGF
93556,EGFEM1P
25975,EGFL6
51162,EGFL7
80864,EGFL8
133584,EGFLAM
100506475,EGFLAM-AS2
100852408,EGFLAM-AS4
1956,EGFR
100507500,EGFR-AS1
54583,EGLN1
112398,EGLN2
112399,EGLN3
100126791,EGOT
1958,EGR1
1959,EGR2
1960,EGR3
1961,EGR4
23301,EHBP1
100132215,EHBP1-AS1
254102,EHBP1L1
10938,EHD1
30846,EHD2
30845,EHD3
30844,EHD4
101928363,EHD4-AS1
26298,EHF
1962,EHHADH
339926,EHHADH-AS1
79813,EHMT1
10919,EHMT2
9538,EI24
23741,EID1
163126,EID2
126272,EID2B
493861,EID3
10209,EIF1
84285,EIF1AD
1964,EIF1AX
100874078,EIF1AX-AS1
9086,EIF1AY
10289,EIF1B
440952,EIF1B-AS1
83939,EIF2A
27102,EIF2AK1
5610,EIF2AK2
9451,EIF2AK3
101928403,EIF2AK3-DT
440275,EIF2AK4
1967,EIF2B1
8892,EIF2B2
8891,EIF2B3
8890,EIF2B4
8893,EIF2B5
1939,EIF2D
1965,EIF2S1
8894,EIF2S2
1968,EIF2S3
8661,EIF3A
8662,EIF3B
8663,EIF3C
728689,EIF3CL
8664,EIF3D
3646,EIF3E
8665,EIF3F
8666,EIF3G
8667,EIF3H
8668,EIF3I
442720,EIF3IP1
8669,EIF3J
645212,EIF3J-DT
27335,EIF3K
51386,EIF3L
10480,EIF3M
1973,EIF4A1
1974,EIF4A2
9775,EIF4A3
1975,EIF4B
1977,EIF4E
253314,EIF4E1B
9470,EIF4E2
317649,EIF4E3
1978,EIF4EBP1
1979,EIF4EBP2
8637,EIF4EBP3
56478,EIF4ENIF1
1981,EIF4G1
1982,EIF4G2
8672,EIF4G3
7458,EIF4H
1983,EIF5
1984,EIF5A
56648,EIF5A2
143244,EIF5AL1
9669,EIF5B
3692,EIF6
7260,EIPR1
55520,ELAC1
60528,ELAC2
1991,ELANE
57535,ELAPOR1
222223,ELAPOR2
1994,ELAVL1
1993,ELAVL2
1995,ELAVL3
1996,ELAVL4
102725541,ELDR
1997,ELF1
1998,ELF2
1999,ELF3
102723465,ELF3-AS1
2000,ELF4
2001,ELF5
392617,ELFN1
101927125,ELFN1-AS1
114794,ELFN2
2002,ELK1
2003,ELK2AP
2004,ELK3
2005,ELK4
8178,ELL
22936,ELL2
80237,ELL3
9844,ELMO1
100861514,ELMO1-AS1
63916,ELMO2
79767,ELMO3
55531,ELMOD1
255520,ELMOD2
84173,ELMOD3
2006,ELN
6924,ELOA
100506963,ELOA-AS1
51224,ELOA2
728929,ELOA3BP
100506888,ELOA3DP
162699,ELOA3P
6923,ELOB
6921,ELOC
84337,ELOF1
64834,ELOVL1
54898,ELOVL2
100506409,ELOVL2-AS1
83401,ELOVL3
6785,ELOVL4
60481,ELOVL5
79071,ELOVL6
79993,ELOVL7
8518,ELP1
55250,ELP2
55140,ELP3
26610,ELP4
23587,ELP5
54859,ELP6
64100,ELSPBP1
133418,EMB
647121,EMBP1
23065,EMC1
101927895,EMC1-AS1
284361,EMC10
9694,EMC2
55831,EMC3
442075,EMC3-AS1
51234,EMC4
83460,EMC6
56851,EMC7
10328,EMC8
51016,EMC9
51705,EMCN
2010,EMD
146956,EME1
197342,EME2
10436,EMG1
129080,EMID1
11117,EMILIN1
84034,EMILIN2
90187,EMILIN3
2009,EML1
24139,EML2
100287177,EML2-AS1
256364,EML3
27436,EML4
102723824,EML4-AS1
161436,EML5
400954,EML6
2012,EMP1
2013,EMP2
2014,EMP3
101927746,EMSLR
56946,EMSY
2016,EMX1
2018,EMX2
196047,EMX2OS
2019,EN1
2020,EN2
55740,ENAH
10117,ENAM
8507,ENC1
23052,ENDOD1
2021,ENDOG
8909,ENDOU
284131,ENDOV
2022,ENG
64772,ENGASE
375704,ENHO
84080,ENKD1
219670,ENKUR
2023,ENO1
100505975,ENO1-AS1
2026,ENO2
2027,ENO3
387712,ENO4
58478,ENOPH1
55556,ENOSF1
55068,ENOX1
100874130,ENOX1-AS2
10495,ENOX2
2028,ENPEP
5167,ENPP1
5168,ENPP2
5169,ENPP3
22875,ENPP4
59084,ENPP5
133121,ENPP6
339221,ENPP7
2029,ENSA
150350,ENTHD1
953,ENTPD1
728558,ENTPD1-AS1
954,ENTPD2
956,ENTPD3
285266,ENTPD3-AS1
9583,ENTPD4
957,ENTPD5
955,ENTPD6
57089,ENTPD7
377841,ENTPD8
10807,ENTR1
9413,ENTREP1
23359,ENTREP2
10712,ENTREP3
56943,ENY2
285203,EOGT
91966,EOLA1
100131434,EOLA1-DT
541578,EOLA2
100272228,EOLA2-DT
8320,EOMES
2033,EP300
101927279,EP300-AS1
57634,EP400
347918,EP400P1
2034,EPAS1
2035,EPB41
2036,EPB41L1
100130373,EPB41L1-AS1
2037,EPB41L2
23136,EPB41L3
64097,EPB41L4A
114915,EPB41L4A-AS1
54508,EPB41L4A-DT
54566,EPB41L4B
57669,EPB41L5
2038,EPB42
80314,EPC1
102031319,EPC1-AS1
26122,EPC2
4072,EPCAM
101927043,EPCAM-DT
54749,EPDR1
57724,EPG5
255324,EPGN
2041,EPHA1
285965,EPHA1-AS1
284656,EPHA10
1969,EPHA2
101927479,EPHA2-AS1
2042,EPHA3
2043,EPHA4
2044,EPHA5
100144602,EPHA5-AS1
285220,EPHA6
2045,EPHA7
2046,EPHA8
2047,EPHB1
2048,EPHB2
2049,EPHB3
2050,EPHB4
2051,EPHB6
2052,EPHX1
2053,EPHX2
79852,EPHX3
253152,EPHX4
284930,EPIC1
101927953,EPIST
7957,EPM2A
100507557,EPM2A-DT
9852,EPM2AIP1
29924,EPN1
22905,EPN2
100874018,EPN2-AS1
100874309,EPN2-IT1
55040,EPN3
2056,EPO
100170841,EPOP
2057,EPOR
57119,EPPIN
100526773,EPPIN-WFDC6
83481,EPPK1
2058,EPRS1
2060,EPS15
58513,EPS15L1
2059,EPS8
54869,EPS8L1
64787,EPS8L2
79574,EPS8L3
94240,EPSTI1
8288,EPX
1833,EPYC
54586,EQTN
26284,ERAL1
51752,ERAP1
64167,ERAP2
3266,ERAS
2064,ERBB2
2065,ERBB3
2066,ERBB4
55914,ERBIN
23085,ERC1
26059,ERC2
711,ERC2-IT1
2067,ERCC1
2068,ERCC2
2071,ERCC3
2072,ERCC4
2073,ERCC5
2074,ERCC6
54821,ERCC6L
375748,ERCC6L2
100128782,ERCC6L2-AS1
1161,ERCC8
2069,EREG
2077,ERF
151176,ERFE
390937,ERFL
2078,ERG
11161,ERG28
57222,ERGIC1
51290,ERGIC2
51614,ERGIC3
2079,ERH
90459,ERI1
112479,ERI2
79033,ERI3
100874278,ERI3-IT1
157697,ERICH1
285141,ERICH2
101926913,ERICH2-DT
127254,ERICH3
101927320,ERICH3-AS1
100170765,ERICH4
203111,ERICH5
131831,ERICH6
101928085,ERICH6-AS1
220081,ERICH6B
27248,ERLEC1
10613,ERLIN1
11160,ERLIN2
101929441,ERLNC1
114625,ERMAP
55780,ERMARD
57471,ERMN
79956,ERMP1
2081,ERN1
10595,ERN2
30001,ERO1A
56605,ERO1B
121506,ERP27
10961,ERP29
23071,ERP44
54206,ERRFI1
2086,ERV3-1
405754,ERVFRD-1
100507321,ERVK13-1
100288413,ERVMER34-1
147664,ERVV-1
100271846,ERVV-2
30816,ERVW-1
90952,ESAM
101929340,ESAM-AS1
114799,ESCO1
157570,ESCO2
2098,ESD
51575,ESF1
11082,ESM1
9700,ESPL1
83715,ESPN
339768,ESPNL
284729,ESPNP
2099,ESR1
2100,ESR2
790952,ESRG
54845,ESRP1
80004,ESRP2
2101,ESRRA
2103,ESRRB
2104,ESRRG
8220,ESS2
80712,ESX1
23344,ESYT1
57488,ESYT2
83850,ESYT3
54465,ETAA1
101928677,ETDA
100129515,ETDB
2107,ETF1
2108,ETFA
2109,ETFB
254013,ETFBKMT
2110,ETFDH
144363,ETFRF1
23474,ETHE1
55500,ETNK1
55224,ETNK2
64850,ETNPPL
2113,ETS1
101929517,ETS1-AS1
2114,ETS2
400867,ETS2-AS1
2115,ETV1
2116,ETV2
2117,ETV3
440695,ETV3L
2118,ETV4
2119,ETV5
2120,ETV6
51513,ETV7
84141,EVA1A
101927884,EVA1A-AS
55194,EVA1B
59271,EVA1C
2121,EVC
132884,EVC2
2123,EVI2A
2124,EVI2B
7813,EVI5
115704,EVI5L
51466,EVL
2125,EVPL
645027,EVPLL
2128,EVX1
101410536,EVX1-AS
344191,EVX2
283673,EWSAT1
2130,EWSR1
161829,EXD1
55218,EXD2
54932,EXD3
9156,EXO1
64789,EXO5
55763,EXOC1
644145,EXOC1L
55770,EXOC2
11336,EXOC3
116349,EXOC3-AS1
283849,EXOC3L1
90332,EXOC3L2
91828,EXOC3L4
60412,EXOC4
10640,EXOC5
54536,EXOC6
23233,EXOC6B
23265,EXOC7
149371,EXOC8
9941,EXOG
51013,EXOSC1
5394,EXOSC10
23404,EXOSC2
51010,EXOSC3
54512,EXOSC4
56915,EXOSC5
118460,EXOSC6
23016,EXOSC7
11340,EXOSC8
5393,EXOSC9
23086,EXPH5
2131,EXT1
2132,EXT2
2134,EXTL1
2135,EXTL2
2137,EXTL3
101929402,EXTL3-AS1
2138,EYA1
2139,EYA2
101927355,EYA2-AS1
2140,EYA3
2070,EYA4
346007,EYS
2145,EZH1
2146,EZH2
340602,EZHIP
7430,EZR
101409257,EZR-AS1
2159,F10
2160,F11
285441,F11-AS1
50848,F11R
2161,F12
2162,F13A1
2165,F13B
2147,F2
2149,F2R
2150,F2RL1
2151,F2RL2
9002,F2RL3
2152,F3
2153,F5
2155,F7
2157,F8
8263,F8A1
474383,F8A2
474384,F8A3
2158,F9
79152,FA2H
2166,FAAH
158584,FAAH2
729041,FAAHP1
80233,FAAP100
199990,FAAP20
91442,FAAP24
2168,FABP1
646486,FABP12
2169,FABP2
2170,FABP3
2167,FABP4
2171,FABP5
220832,FABP5P3
2172,FABP6
2173,FABP7
646480,FABP9
8772,FADD
3992,FADS1
9415,FADS2
3995,FADS3
283985,FADS6
11124,FAF1
23197,FAF2
2184,FAH
81889,FAHD1
51011,FAHD2A
151313,FAHD2B
729234,FAHD2CP
55179,FAIM
23017,FAIM2
100874054,FALEC
80039,FAM106A
100996259,FAM106B
100129396,FAM106C
11170,FAM107A
83641,FAM107B
83541,FAM110A
90362,FAM110B
642273,FAM110C
79927,FAM110D
63901,FAM111A
101927204,FAM111A-DT
374393,FAM111B
92689,FAM114A1
10827,FAM114A2
81558,FAM117A
150864,FAM117B
55007,FAM118A
79607,FAM118B
23196,FAM120A
445577,FAM120A2P
158293,FAM120AOS
84498,FAM120B
54954,FAM120C
220108,FAM124A
79843,FAM124B
131408,FAM131A
9715,FAM131B
101928397,FAM131B-AS1
100507507,FAM131B-AS2
348487,FAM131C
286499,FAM133A
257415,FAM133B
728640,FAM133CP
728066,FAM133DP
57579,FAM135A
51059,FAM135B
84908,FAM136A
100287852,FAM136CP
645520,FAM138A
654412,FAM138B
654835,FAM138C
677784,FAM138D
100124412,FAM138E
641702,FAM138F
10144,FAM13A
285512,FAM13A-AS1
51306,FAM13B
220965,FAM13C
25854,FAM149A
317662,FAM149B1
338094,FAM151A
167555,FAM151B
285596,FAM153A
202134,FAM153B
653316,FAM153CP
102724062,FAM153DP
29057,FAM156A
727866,FAM156B
728262,FAM157A
100132403,FAM157B
100996541,FAM157C
84140,FAM161A
145483,FAM161B
26355,FAM162A
221303,FAM162B
148753,FAM163A
642968,FAM163B
83648,FAM167A
83656,FAM167A-AS1
84734,FAM167B
23201,FAM168A
130074,FAM168B
26049,FAM169A
283777,FAM169BP
340069,FAM170A
170370,FAM170B
100506733,FAM170B-AS1
221061,FAM171A1
284069,FAM171A2
165215,FAM171B
83989,FAM172A
131909,FAM172BP
345757,FAM174A
400451,FAM174B
55009,FAM174C
283635,FAM177A1
400823,FAM177B
51252,FAM178B
389558,FAM180A
399888,FAM180B
90050,FAM181A
283592,FAM181A-AS1
220382,FAM181B
284800,FAM182A
728882,FAM182B
340286,FAM183BP
79632,FAM184A
27146,FAM184B
222234,FAM185A
121006,FAM186A
84070,FAM186B
148109,FAM187B
8603,FAM193A
54540,FAM193B
252946,FAM197Y2
100289188,FAM197Y4
100289150,FAM197Y5
139231,FAM199X
221786,FAM200A
285550,FAM200B
63920,FAM200C
158228,FAM201A
339742,FAM201B
63877,FAM204A
200232,FAM209A
388799,FAM209B
54757,FAM20A
9917,FAM20B
56975,FAM20C
125228,FAM210A
116151,FAM210B
23591,FAM215A
29902,FAM216A
144809,FAM216B
222826,FAM217A
63939,FAM217B
152756,FAM218A
101059914,FAM218BP
203259,FAM219A
57184,FAM219B
100421577,FAM21EP
84792,FAM220A
647044,FAM220BP
340277,FAM221A
392307,FAM221B
84915,FAM222A
84983,FAM222A-AS1
55731,FAM222B
100132967,FAM223A
286967,FAM223B
401630,FAM224A
401629,FAM224B
286333,FAM225A
100128385,FAM225B
203429,FAM226A
653687,FAM226B
646851,FAM227A
196951,FAM227B
653140,FAM228A
375190,FAM228B
100128071,FAM229A
619208,FAM229B
653203,FAM230A
642633,FAM230B
26080,FAM230C
100996415,FAM230D
642643,FAM230E
100996335,FAM230H
388882,FAM230I
729461,FAM230J
83986,FAM234A
57613,FAM234B
100129407,FAM236A
100132304,FAM236B
200726,FAM237A
645528,FAM238A
731789,FAM238B
387644,FAM238C
729162,FAM239B
100132146,FAM240A
285095,FAM240C
132720,FAM241A
219738,FAM241B
728218,FAM245A
102724643,FAM245B
118670,FAM24A
196792,FAM24B
100533195,FAM24B-CUZD1
643161,FAM25A
100132929,FAM25BP
644054,FAM25C
100133093,FAM25G
100133121,FAM27B
100132948,FAM27C
100289124,FAM27E2
100131997,FAM27E3
284123,FAM27E5
9834,FAM30A
26017,FAM32A
60343,FAM3A
54097,FAM3B
10447,FAM3C
131177,FAM3D
340618,FAM41AY1
100302526,FAM41AY2
284593,FAM41C
131583,FAM43A
163933,FAM43B
158724,FAM47A
170062,FAM47B
442444,FAM47C
100129583,FAM47E
100631383,FAM47E-STBD1
9130,FAM50A
26240,FAM50B
152877,FAM53A
9679,FAM53B
101927944,FAM53B-AS1
51307,FAM53C
100133172,FAM66A
100128890,FAM66B
440078,FAM66C
100132923,FAM66D
100132103,FAM66E
729533,FAM72A
653820,FAM72B
554282,FAM72C
728833,FAM72D
401507,FAM74A1
728495,FAM74A3
401508,FAM74A4
653123,FAM74A6
100996582,FAM74A7
199870,FAM76A
143684,FAM76B
286336,FAM78A
149297,FAM78B
145773,FAM81A
153643,FAM81B
84985,FAM83A
100131726,FAM83A-AS1
222584,FAM83B
128876,FAM83C
140846,FAM83C-AS1
81610,FAM83D
54854,FAM83E
113828,FAM83F
644815,FAM83G
286077,FAM83H
619423,FAM85A
85002,FAM86B1
653333,FAM86B2
100506990,FAM86B2-DT
286042,FAM86B3P
55199,FAM86C1P
645332,FAM86C2P
692099,FAM86DP
348926,FAM86EP
653113,FAM86FP
729375,FAM86HP
100125556,FAM86JP
100287013,FAM86KP
157693,FAM87A
400728,FAM87B
728673,FAM88B
102724238,FAM88C
554249,FAM88D
103908605,FAM88E
375061,FAM89A
23625,FAM89B
51439,FAM8A1
55138,FAM90A1
441328,FAM90A10
389633,FAM90A25P
646508,FAM90A27P
729689,FAM90A2P
441317,FAM90A7
157769,FAM91A1
90499,FAM95A
100133036,FAM95B1
100289137,FAM95C
25940,FAM98A
283742,FAM98B
147965,FAM98C
387742,FAM99A
100132464,FAM99B
171482,FAM9A
171483,FAM9B
171484,FAM9C
22909,FAN1
2175,FANCA
2187,FANCB
2176,FANCC
2177,FANCD2
115795,FANCD2OS
101929530,FANCD2P2
2178,FANCE
2188,FANCF
2189,FANCG
55215,FANCI
55120,FANCL
57697,FANCM
92565,FANK1
101410540,FANK1-AS1
2191,FAP
84188,FAR1
55711,FAR2
440905,FAR2P1
100216479,FAR2P2
100288897,FAR2P3
10160,FARP1
9855,FARP2
10667,FARS2
101927972,FARS2-AS1
2193,FARSA
10056,FARSB
355,FAS
100302740,FAS-AS1
356,FASLG
2194,FASN
10922,FASTK
79675,FASTKD1
22868,FASTKD2
79072,FASTKD3
60493,FASTKD5
2195,FAT1
2196,FAT2
120114,FAT3
79633,FAT4
89885,FATE1
2197,FAU
101927789,FAUP4
84553,FAXC
10826,FAXDC2
85302,FBF1
84893,FBH1
2091,FBL
54751,FBLIM1
345630,FBLL1
2192,FBLN1
2199,FBLN2
10516,FBLN5
129804,FBLN7
2200,FBN1
2201,FBN2
84467,FBN3
2203,FBP1
8789,FBP2
64319,FBRS
57666,FBRSL1
54850,FBXL12
222235,FBXL13
144699,FBXL14
79176,FBXL15
146330,FBXL16
64839,FBXL17
80028,FBXL18
54620,FBXL19
283932,FBXL19-AS1
25827,FBXL2
84961,FBXL20
26223,FBXL21P
283807,FBXL22
26224,FBXL3
26235,FBXL4
26234,FBXL5
26233,FBXL6
23194,FBXL7
55336,FBXL8
26231,FBXL9P
26267,FBXO10
80204,FBXO11
201456,FBXO15
157574,FBXO16
115290,FBXO17
26232,FBXO2
23014,FBXO21
26263,FBXO22
26261,FBXO24
26260,FBXO25
126433,FBXO27
23219,FBXO28
26273,FBXO3
101928440,FBXO3-DT
84085,FBXO30
79791,FBXO31
114907,FBXO32
254170,FBXO33
55030,FBXO34
130888,FBXO36
81545,FBXO38
102546294,FBXO38-DT
162517,FBXO39
26272,FBXO4
51725,FBXO40
150726,FBXO41
54455,FBXO42
286151,FBXO43
93611,FBXO44
200933,FBXO45
23403,FBXO46
494188,FBXO47
554251,FBXO48
26271,FBXO5
26270,FBXO6
25793,FBXO7
26269,FBXO8
26268,FBXO9
10517,FBXW10
374286,FBXW10B
23291,FBXW11
285231,FBXW12
26190,FBXW2
6468,FBXW4
26226,FBXW4P1
54461,FBXW5
55294,FBXW7
102191832,FBXW7-AS1
26259,FBXW8
84261,FBXW9
83953,FCAMR
2204,FCAR
2205,FCER1A
2207,FCER1G
2208,FCER2
51077,FCF1
101060195,FCF1P2
8857,FCGBP
2209,FCGR1A
2210,FCGR1BP
100132417,FCGR1CP
2212,FCGR2A
2213,FCGR2B
9103,FCGR2C
2214,FCGR3A
2215,FCGR3B
2217,FCGRT
23149,FCHO1
115548,FCHO2
89848,FCHSD1
9873,FCHSD2
9214,FCMR
2219,FCN1
2220,FCN2
8547,FCN3
115350,FCRL1
79368,FCRL2
115352,FCRL3
83417,FCRL4
83416,FCRL5
343413,FCRL6
84824,FCRLA
127943,FCRLB
197258,FCSK
260436,FDCSP
2222,FDFT1
2224,FDPS
619190,FDPSP2
2230,FDX1
112812,FDX2
91893,FDXACB1
2232,FDXR
2235,FECH
55527,FEM1A
10116,FEM1B
56929,FEM1C
2237,FEN1
400550,FENDRR
2241,FER
80307,FER1L4
90342,FER1L5
654463,FER1L6
439941,FER1L6-AS1
157376,FER1L6-AS2
222894,FERD3L
55612,FERMT1
10979,FERMT2
83706,FERMT3
2242,FES
26998,FETUB
54738,FEV
9638,FEZ1
9637,FEZ2
389549,FEZF1
154860,FEZF1-AS1
55079,FEZF2
2864,FFAR1
2867,FFAR2
2865,FFAR3
338557,FFAR4
2243,FGA
2244,FGB
2245,FGD1
221472,FGD2
89846,FGD3
121512,FGD4
152273,FGD5
100505641,FGD5-AS1
100132526,FGD5P1
55785,FGD6
2246,FGF1
2255,FGF10
101927075,FGF10-AS1
2256,FGF11
2257,FGF12
100873986,FGF12-AS1
2258,FGF13
100129662,FGF13-AS1
2259,FGF14
100874081,FGF14-AS1
283481,FGF14-AS2
283480,FGF14-IT1
8823,FGF16
8822,FGF17
8817,FGF18
9965,FGF19
2247,FGF2
26281,FGF20
26291,FGF21
27006,FGF22
8074,FGF23
2248,FGF3
2249,FGF4
2250,FGF5
2251,FGF6
2252,FGF7
654466,FGF7P3
387628,FGF7P6
2253,FGF8
2254,FGF9
9982,FGFBP1
83888,FGFBP2
143282,FGFBP3
2260,FGFR1
26127,FGFR1OP2
2263,FGFR2
2261,FGFR3
2264,FGFR4
53834,FGFRL1
2266,FGG
55277,FGGY
2267,FGL1
10875,FGL2
2268,FGR
2271,FH
114827,FHAD1
101927417,FHAD1-AS1
85462,FHDC1
729830,FHIP1A
84067,FHIP1B
57700,FHIP2A
64760,FHIP2B
2273,FHL1
100128164,FHL1P1
2274,FHL2
2275,FHL3
9457,FHL5
29109,FHOD1
80206,FHOD3
84929,FIBCD1
387758,FIBIN
9158,FIBP
11153,FICD
9896,FIG4
344018,FIGLA
55137,FIGN
63979,FIGNL1
401720,FIGNL2
27145,FILIP1
11259,FILIP1L
100132735,FILNC1
81608,FIP1L1
286467,FIRRE
55732,FIRRM
51024,FIS1
161247,FITM1
128486,FITM2
84922,FIZ1
24147,FJX1
60681,FKBP10
51303,FKBP11
55033,FKBP14
23307,FKBP15
2280,FKBP1A
100528031,FKBP1A-SDCBP2
2282,FKBP1AP1
2281,FKBP1B
2286,FKBP2
2287,FKBP3
2288,FKBP4
2289,FKBP5
8468,FKBP6
100101148,FKBP6P1
541473,FKBP6P2
51661,FKBP7
23770,FKBP8
11328,FKBP9
360132,FKBP9P1
63943,FKBPL
79147,FKRP
100131561,FKSG29
2218,FKTN
130540,FLACC1
80308,FLAD1
201163,FLCN
2312,FLG
339400,FLG-AS1
388698,FLG2
2313,FLI1
2314,FLII
440101,FLJ12825
79857,FLJ13224
100192386,FLJ16779
90024,FLJ20021
55025,FLJ20712
497049,FLJ25758
146512,FLJ30679
643977,FLJ32255
285150,FLJ33534
284124,FLJ36000
283011,FLJ37201
651430,FLJ38576
400812,FLJ39095
124871,FLJ40194
286023,FLJ40288
401105,FLJ42393
645644,FLJ42627
441374,FLJ42969
644316,FLJ43315
729220,FLJ45513
441369,FLJ46284
2316,FLNA
2317,FLNB
2318,FLNC
10211,FLOT1
2319,FLOT2
23769,FLRT1
23768,FLRT2
100506731,FLRT2-AS1
23767,FLRT3
2321,FLT1
2322,FLT3
2323,FLT3LG
2324,FLT4
28982,FLVCR1
642946,FLVCR1-DT
55640,FLVCR2
102724153,FLVCR2-AS1
84256,FLYWCH1
114984,FLYWCH2
154791,FMC1
100996928,FMC1-LUC7L2
342184,FMN1
56776,FMN2
752,FMNL1
339192,FMNL1-DT
114793,FMNL2
91010,FMNL3
2326,FMO1
2327,FMO2
2328,FMO3
2329,FMO4
2330,FMO5
388714,FMO6P
116123,FMO9P
2331,FMOD
2332,FMR1
100126270,FMR1-AS1
158521,FMR1NB
2335,FN1
64122,FN3K
79672,FN3KRP
23048,FNBP1
54874,FNBP1L
23360,FNBP4
84624,FNDC1
101929122,FNDC1-AS1
643988,FNDC10
79025,FNDC11
22862,FNDC3A
64778,FNDC3B
64838,FNDC4
252995,FNDC5
163479,FNDC7
54752,FNDC8
408263,FNDC9
96459,FNIP1
57600,FNIP2
2339,FNTA
2342,FNTB
54914,FOCAD
101929548,FOCAD-AS1
2346,FOLH1
219595,FOLH1B
2348,FOLR1
2350,FOLR2
2352,FOLR3
2353,FOS
2354,FOSB
8061,FOSL1
2355,FOSL2
403150,FOSL2-AS1
3169,FOXA1
3170,FOXA2
3171,FOXA3
27023,FOXB1
442425,FOXB2
2296,FOXC1
2303,FOXC2
103752587,FOXC2-AS1
101927703,FOXCUT
2297,FOXD1
2306,FOXD2
84793,FOXD2-AS1
27022,FOXD3
100996301,FOXD3-AS1
2298,FOXD4
200350,FOXD4L1
286380,FOXD4L3
349334,FOXD4L4
653427,FOXD4L5
653404,FOXD4L6
2304,FOXE1
2301,FOXE3
2294,FOXF1
2295,FOXF2
2290,FOXG1
103695363,FOXG1-AS1
8928,FOXH1
2299,FOXI1
399823,FOXI2
344167,FOXI3
2302,FOXJ1
55810,FOXJ2
22887,FOXJ3
221937,FOXK1
3607,FOXK2
2300,FOXL1
668,FOXL2
401089,FOXL2NB
100288524,FOXL3-OT1
2305,FOXM1
8456,FOXN1
3344,FOXN2
1112,FOXN3
400236,FOXN3-AS1
29018,FOXN3-AS2
121643,FOXN4
